bs_rep	Class	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19
921	Neutre	284846	85683	49788	36309	28793	23429	19237	15845	13645	11525	10105	8179	7195	5909	5206	4484	4030	3661	3608
921	SW	362873	107260	61962	44528	35044	28687	23242	19328	16380	14411	11875	9806	8509	7154	6191	5436	4994	4269	4245
921	WS	256791	80547	46727	34346	27549	22063	17952	15274	13043	11171	9580	8019	6861	6017	5204	4652	3917	3566	3515
922	Neutre	284186	85662	49666	36142	28756	23391	19080	16102	13307	11444	10189	8365	7327	5939	5260	4486	4200	3740	3621
922	SW	363028	107428	61754	44857	34908	28714	23075	19467	16456	14510	11899	9872	8589	7213	6365	5544	4826	4313	4236
922	WS	258224	80137	46430	33790	27129	22068	17955	14952	12963	11286	9488	7936	6947	5907	5257	4688	3956	3757	3623
923	Neutre	284001	85566	49905	36270	28340	23111	19283	15996	13510	11672	10140	8182	7318	6117	5196	4513	4166	3693	3621
923	SW	363198	107493	61829	44651	35034	28618	23157	19360	16431	14795	11954	9811	8517	7241	6300	5351	4932	4429	4230
923	WS	258267	79615	46514	34184	27333	22147	18193	15143	12940	11318	9471	7999	6806	5776	5055	4564	3873	3673	3719
924	Neutre	285083	86014	49521	36133	28381	23489	19228	16194	13427	11564	10053	8421	7165	5947	5195	4488	4235	3742	3648
924	SW	363302	107083	61893	44634	34904	28649	23295	19368	16590	14339	12023	9961	8517	7157	6311	5458	4972	4323	4183
924	WS	257490	79526	46861	33862	27283	22035	17934	15112	13134	11179	9691	7981	6992	5943	5125	4610	3899	3621	3567
925	Neutre	283473	85735	49668	36443	28538	23327	19246	16193	13374	11428	9990	8227	7306	5981	5080	4431	4127	3668	3527
925	SW	363792	107742	62098	44678	34363	28621	23531	19410	16642	14424	11677	9822	8788	7166	6378	5447	4797	4327	4243
925	WS	257808	79900	46626	34140	27256	21966	18095	15299	12874	11197	9549	7975	6944	5846	5074	4632	3887	3727	3611
926	Neutre	284050	85525	49662	36199	28869	23340	19143	16152	13384	11630	10063	8212	7094	5956	5227	4486	4004	3575	3602
926	SW	363326	107598	62025	44511	34765	28733	23180	19376	16522	14491	12171	9866	8753	7357	6443	5387	4872	4299	4425
926	WS	258394	79955	46610	34074	27376	22012	17930	15034	12785	11248	9444	7887	6866	5783	5102	4618	3902	3535	3658
927	Neutre	284812	86226	49584	36081	28553	23672	19164	16094	13234	11362	10084	8210	7232	5983	5259	4617	4110	3733	3665
927	SW	363231	108064	61702	44405	34914	28758	23196	19353	16464	14372	11906	9799	8494	7314	6171	5508	4757	4307	4272
927	WS	257533	79961	46948	33974	27208	21694	17886	15068	12912	11332	9383	8076	6961	5981	5124	4653	3832	3542	3621
928	Neutre	284877	85698	49544	36248	28277	23392	19260	16052	13291	11507	10132	8277	7208	5933	5346	4401	4072	3686	3568
928	SW	363072	107572	61735	44508	34747	28543	23224	19342	16789	14724	11948	9768	8535	7100	6401	5348	4841	4369	4177
928	WS	257726	79937	46933	34100	27010	21953	18017	15258	13134	11333	9524	8089	6921	5978	5062	4582	3891	3723	3616
929	Neutre	284615	85705	49630	36051	28771	23242	19307	16041	13483	11516	10054	8312	7266	5941	5270	4542	4025	3689	3576
929	SW	362909	107218	61937	44485	34872	28464	23487	19297	16369	14452	12081	10065	8688	7089	6369	5410	4900	4299	4191
929	WS	257732	79958	46888	34201	27412	21886	17784	15161	13136	11402	9548	8016	6733	5843	5092	4674	3959	3625	3761
930	Neutre	284686	86075	49716	36118	28894	23382	19127	16140	13357	11680	10177	8144	7097	5957	5129	4551	3962	3672	3604
930	SW	363562	107744	61959	44586	34842	28857	23257	19348	16495	14469	12012	9800	8511	7166	6291	5302	4750	4263	4187
930	WS	256545	80119	46731	34155	27554	21794	18133	15186	12755	11177	9535	8006	6935	5852	5144	4575	3957	3687	3573
931	Neutre	284364	85953	49334	36076	28739	23150	19075	15799	13408	11494	10115	8229	7576	5883	5243	4411	4092	3637	3621
931	SW	361950	107774	61991	45125	35016	28493	23423	19354	16569	14444	12001	9900	8546	7062	6274	5380	4948	4316	4261
931	WS	258197	80450	46556	34322	26998	22283	17852	15026	12988	11270	9519	7976	7032	5940	5112	4539	3866	3682	3621
932	Neutre	283714	85741	49092	36410	28592	23361	19147	16288	13643	11414	10054	8343	7312	5952	5220	4510	4091	3707	3673
932	SW	363244	107404	62055	44396	34751	28765	23374	19380	16577	14250	12002	9691	8641	7293	6332	5458	4852	4302	4185
932	WS	258044	80126	46762	34145	27108	22036	18361	15023	12979	11138	9565	8063	6884	5836	5097	4731	3995	3709	3645
933	Neutre	283829	85430	49309	35948	28552	23209	19317	16110	13428	11498	10085	8399	7453	6036	5108	4522	4179	3635	3674
933	SW	363216	107256	61834	44538	35057	28613	23006	19488	16334	14667	12010	9844	8518	7071	6515	5429	4973	4378	4327
933	WS	258204	79912	46538	34161	27419	21948	18207	15330	13153	11221	9554	8018	6997	5828	5088	4653	3897	3642	3716
934	Neutre	284452	85790	49816	36192	28491	23262	18989	16155	13304	11707	10104	8253	7250	6100	5203	4484	4249	3675	3549
934	SW	363429	107556	62028	44872	35004	28637	23422	19468	16540	14505	12020	9893	8562	7146	6372	5484	4820	4341	4225
934	WS	257456	79653	46219	34053	27210	22182	17857	15209	13011	11092	9554	7889	6843	5691	5197	4686	3914	3561	3650
935	Neutre	283396	85578	49414	36176	28677	23255	19169	16117	13381	11546	10172	8346	7219	5916	5309	4455	4137	3602	3694
935	SW	363244	107572	62102	44933	34847	28449	23122	19528	16469	14469	12091	9738	8579	7150	6342	5392	4842	4370	4196
935	WS	258300	80523	46551	34275	27103	21802	17997	14893	13040	11421	9734	8077	6893	5850	5154	4687	3885	3642	3687
936	Neutre	284057	85662	49300	36253	28762	23226	19103	16237	13273	11646	10164	8317	7281	5981	5150	4475	4102	3620	3671
936	SW	362797	107419	61862	44559	35070	28585	23215	19505	16647	14678	11860	9783	8574	7221	6217	5516	4973	4336	4271
936	WS	257686	80487	46577	34076	27173	21988	18127	15242	13206	11281	9591	8056	6806	5790	5080	4565	3901	3660	3601
937	Neutre	284471	86052	49537	36224	28506	23284	19052	16088	13480	11522	10104	8439	7385	5831	5216	4509	4035	3653	3624
937	SW	363234	106782	61810	44635	34875	28626	23419	19583	16524	14411	12017	9909	8527	7235	6373	5387	4882	4351	4222
937	WS	257848	80376	46508	34228	27431	21892	17871	15030	12981	11366	9500	7961	6956	5825	5080	4547	3856	3592	3603
938	Neutre	284079	85065	49609	36434	28724	23301	19328	16251	13457	11483	9828	8219	7233	5984	5260	4509	4059	3726	3610
938	SW	362936	107529	61929	44758	34948	28909	23373	19425	16584	14437	11988	9824	8506	7024	6367	5371	4917	4287	4307
938	WS	257424	80392	46735	34453	27656	22050	18005	15179	12912	11120	9457	7936	6878	5867	5026	4662	3905	3687	3546
939	Neutre	283956	85609	49545	35746	28735	23282	19270	15921	13248	11498	10219	8489	7388	5875	5287	4528	4198	3657	3664
939	SW	362420	107715	61646	44690	35051	28540	23123	19385	16487	14284	12050	9983	8632	7161	6361	5388	4971	4395	4188
939	WS	258235	80090	46544	34221	27580	21933	18069	15400	13235	11507	9559	7907	6964	5903	5019	4471	4036	3613	3681
940	Neutre	283710	85593	49529	36479	28694	23060	18901	15846	13479	11616	10030	8300	7224	5882	5216	4609	4054	3659	3692
940	SW	364369	107514	61432	44652	35045	28662	23139	19371	16467	14514	11981	9744	8629	7124	6187	5453	4860	4319	4302
940	WS	258312	80125	46605	33883	27041	22177	18332	15216	12891	11285	9344	8060	6992	5838	5179	4604	3846	3640	3686
941	Neutre	285203	85980	49765	36434	28519	23347	19221	15985	13254	11608	10037	8261	7191	5910	5174	4501	4165	3680	3513
941	SW	363056	107266	61673	44771	35030	28641	23235	19475	16677	14580	11901	9862	8679	7343	6258	5435	4884	4373	4188
941	WS	256870	79974	46739	34320	27120	21849	17838	15135	12932	11080	9376	7989	7027	5892	5080	4618	3964	3692	3657
942	Neutre	284187	85830	49588	35801	28710	22986	18873	16180	13531	11625	9955	8343	7328	6012	5139	4488	4129	3695	3578
942	SW	364045	108057	61498	44641	34964	28316	22894	19646	16663	14333	11991	9960	8524	7102	6398	5474	5023	4389	4196
942	WS	257448	80367	46677	34207	27332	21854	17760	14996	12791	11510	9652	7884	7041	5888	4979	4585	3966	3605	3614
943	Neutre	284231	85526	49610	36424	28504	23285	18930	16051	13588	11555	9995	8274	7377	5974	5086	4414	4011	3766	3610
943	SW	363645	107511	61840	44369	34895	28336	23407	19602	16472	14529	12095	9930	8543	7235	6388	5456	4774	4318	4180
943	WS	258038	80431	46468	33851	27399	21925	17960	15214	12987	11307	9583	7939	6833	5858	5111	4569	3826	3592	3627
944	Neutre	284919	85895	49642	36441	28495	23465	18974	15924	13193	11518	9975	8311	7332	5967	5111	4515	3974	3669	3639
944	SW	363048	107118	61906	44835	34530	28915	23227	19556	16526	14257	11934	9986	8562	7204	6232	5382	4854	4483	4271
944	WS	257447	79824	46415	34268	27234	21946	18068	15204	13231	11466	9705	7862	6908	5978	5122	4526	3889	3668	3724
945	Neutre	283574	85807	49845	36307	28682	23321	19367	16177	13432	11484	10008	8316	7205	5967	5369	4527	4146	3682	3699
945	SW	363076	107623	61765	44558	35037	28634	23282	19251	16573	14508	11885	9947	8553	7098	6419	5405	4863	4390	4278
945	WS	257837	80064	46773	33888	27350	22136	17813	15147	13137	11133	9538	7994	6904	5904	5011	4528	3940	3639	3750
946	Neutre	284580	85882	49799	36376	28545	23542	19253	15989	13422	11523	10267	8178	7218	5965	5165	4427	4200	3651	3538
946	SW	362714	107182	61653	44763	34999	28752	23272	19567	16648	14515	11870	9906	8589	7261	6107	5295	4915	4378	4126
946	WS	258280	79692	46558	33905	27206	22089	18085	15110	12775	11292	9571	7977	6867	5989	5169	4566	3901	3672	3687
947	Neutre	284050	85844	49449	36377	28309	23092	19276	16082	13403	11637	10250	8397	7196	5956	5221	4540	4077	3747	3612
947	SW	363742	107503	61680	44544	34894	28591	23179	19457	16799	14505	12081	9826	8694	7273	6433	5568	4819	4273	4135
947	WS	257788	79707	46864	33819	27224	21887	17912	14938	13196	11362	9439	7973	6886	5949	5141	4623	3898	3653	3624
948	Neutre	283757	85738	49799	36197	28521	23475	19004	15824	13582	11580	10182	8314	7210	6049	5223	4456	3994	3558	3674
948	SW	364107	107827	61874	44952	34936	28713	23138	19411	16683	14293	12114	9895	8604	7063	6373	5437	4899	4267	4263
948	WS	257865	79889	46707	34083	26988	21789	17781	14901	13017	11267	9518	7976	6837	5991	5086	4502	3919	3575	3654
949	Neutre	284080	85552	49373	36182	28504	23308	19422	16203	13362	11351	9980	8315	7319	5932	5319	4393	4066	3623	3634
949	SW	362364	107861	61626	44937	35018	28935	23326	19628	16641	14411	12058	9914	8595	7115	6236	5504	4892	4384	4202
949	WS	257437	80401	47199	34359	27300	22004	17915	14977	13050	11205	9491	7945	7008	5970	5132	4696	3901	3566	3568
950	Neutre	284522	85992	49902	36003	28268	23334	19084	16104	13566	11579	9891	8287	7231	5972	5216	4443	4139	3764	3631
950	SW	363249	107864	62085	44829	34871	28589	23484	19337	16297	14431	11666	10023	8601	7367	6222	5519	4881	4336	4286
950	WS	256971	80061	46291	34488	27287	22138	17933	15068	13039	11332	9596	7966	6931	5939	5165	4519	3851	3599	3500
951	Neutre	284280	85599	49459	36204	28522	23349	18933	15901	13715	11377	9965	8324	7233	5988	5311	4516	4272	3746	3648
951	SW	363424	107512	61754	44586	34905	28577	23342	19340	16328	14334	12059	9941	8612	7128	6315	5363	4895	4324	4114
951	WS	257994	79790	46522	33986	27490	21987	18142	15390	13224	11203	9500	8159	6908	5905	5011	4675	3959	3670	3618
952	Neutre	283767	85469	49306	36504	28610	23386	19312	16177	13427	11786	9994	8421	7304	6005	5279	4639	3991	3641	3569
952	SW	362768	107092	61936	44852	34846	28691	23230	19525	16498	14222	12397	9804	8396	7126	6414	5619	4843	4466	4192
952	WS	257385	80514	46885	33945	27132	22043	18177	15079	12845	11343	9654	7990	7038	5828	5055	4514	3948	3713	3704
953	Neutre	283831	85127	49987	35874	28514	23227	19204	16162	13620	11403	10069	8283	7233	6024	5137	4554	4089	3671	3616
953	SW	362560	108036	62069	45087	34892	28780	23329	19275	16705	14459	12187	9882	8440	7244	6383	5421	4967	4426	4250
953	WS	257696	80496	46585	34375	27125	21863	17883	15248	13042	11413	9486	7908	6813	5807	5188	4542	3878	3599	3604
954	Neutre	284903	85683	49802	36348	28685	23211	19325	15914	13545	11410	10056	8383	7225	5885	5294	4504	4128	3713	3506
954	SW	363027	106993	61513	44887	34949	28642	23398	19348	16485	14504	11973	9677	8548	7013	6359	5508	4930	4363	4328
954	WS	257824	79905	46209	33990	27227	21801	18398	15298	12931	11303	9635	7956	7051	5980	5121	4485	3857	3772	3587
955	Neutre	284831	85871	49807	36301	28532	23114	19140	15810	13384	11535	10259	8143	7206	5937	5177	4585	3936	3692	3518
955	SW	363895	107515	61115	44643	35138	28529	23411	19433	16630	14609	11930	10018	8680	7175	6257	5381	4776	4313	4269
955	WS	256742	80199	46685	34074	27437	21895	18155	15286	13011	11241	9565	7973	6951	5914	5163	4567	3906	3659	3697
956	Neutre	284073	85750	49669	36298	28760	23113	19241	16107	13436	11388	10109	8358	7296	5898	5202	4626	4135	3711	3648
956	SW	363365	106906	61369	44777	34906	28829	23135	19356	16547	14579	11949	9805	8508	7144	6350	5486	4902	4308	4134
956	WS	257873	80062	46740	34363	27494	21923	18134	15300	13178	11250	9514	7971	6959	5909	5049	4494	3802	3643	3523
957	Neutre	284247	85623	49411	36204	28689	23398	19101	16081	13569	11445	10122	8335	7178	6090	5252	4531	4203	3752	3579
957	SW	363749	108217	61660	44719	34746	28240	23018	19402	16682	14293	11922	9744	8544	7310	6206	5361	4946	4272	4186
957	WS	258244	80043	46666	33930	27494	21709	18022	15096	12964	11236	9494	7978	6789	5842	5212	4634	3831	3637	3705
958	Neutre	284883	85726	49343	36139	28425	23346	19085	16028	13264	11409	10049	8230	7162	5931	5183	4514	4076	3596	3528
958	SW	363503	108059	61781	44571	34843	28596	23133	19620	16504	14526	12068	9904	8602	7166	6315	5475	4943	4244	4160
958	WS	258024	79965	46560	33772	27169	22038	17990	15248	12950	11185	9390	8008	7005	5959	5129	4632	3909	3702	3600
959	Neutre	284827	85371	49597	36446	28690	23367	19370	16245	13271	11628	10121	8611	7359	5939	5230	4453	4103	3742	3599
959	SW	362633	107889	61797	44768	34721	28443	23425	19368	16418	14459	11941	9795	8694	7247	6380	5374	4913	4306	4147
959	WS	257653	79941	46658	34026	27255	21709	18028	15279	12847	11319	9452	7855	6903	5948	5140	4496	3834	3608	3569
960	Neutre	284284	86087	49791	36011	28348	22995	19192	16017	13468	11574	10151	8261	7293	6039	5284	4513	4112	3609	3677
960	SW	362732	107547	61892	44678	34935	28624	23169	19433	16420	14357	12072	9718	8464	7168	6304	5458	4862	4410	4158
960	WS	258177	80428	46846	34022	27078	21880	18093	15274	13078	11379	9618	7869	7059	5961	5189	4530	3895	3648	3564
961	Neutre	284831	85712	49368	36002	28683	23203	19206	16177	13325	11354	10223	8374	7247	6004	5230	4491	4147	3697	3630
961	SW	363266	107598	61707	44683	34690	28624	23012	19479	16644	14428	12002	9827	8498	7336	6254	5434	4843	4326	4217
961	WS	256910	80170	46711	34172	27432	22124	18069	15304	13132	11441	9600	7937	7041	5807	5178	4530	3805	3690	3662
962	Neutre	285117	85154	50218	35951	28623	23309	19334	16079	13424	11373	9971	8209	7329	5952	5172	4554	4076	3697	3672
962	SW	362578	107356	61746	45011	34712	28738	23499	19409	16699	14455	12070	9974	8504	7129	6277	5429	4774	4446	4200
962	WS	258097	80024	46347	34222	26968	21885	18081	14965	13153	11436	9528	7824	6795	5845	5173	4570	3944	3626	3711
963	Neutre	283862	85474	49446	36079	28643	23114	19038	15872	13445	11407	10110	8244	7362	6008	5265	4563	4091	3666	3637
963	SW	362857	107866	62157	44754	34797	28738	23309	19483	16434	14210	12075	9775	8566	7069	6451	5381	4828	4435	4350
963	WS	258267	80351	46878	33933	27007	22086	18061	15426	12939	11395	9479	8069	6833	5895	5127	4599	3965	3663	3629
964	Neutre	285420	85478	49361	36343	28799	23092	19249	16224	13590	11460	10059	8262	7210	6135	5307	4607	4113	3681	3525
964	SW	363826	107459	61179	44558	34723	28921	23360	19482	16352	14459	11959	9749	8496	7060	6482	5437	4770	4306	4207
964	WS	256925	80235	46103	34271	27154	22208	18293	15074	12956	11448	9404	8074	6923	5875	5107	4465	3886	3637	3646
965	Neutre	284583	85397	49675	36073	28809	22954	19089	16198	13538	11488	9981	8289	7429	6100	5230	4428	4080	3691	3528
965	SW	364053	107510	61893	45110	34889	28772	23056	19509	16425	14446	11860	9777	8392	7092	6215	5353	4908	4335	4224
965	WS	257638	80144	46244	33861	27036	21904	18031	15144	13236	11374	9597	7900	6793	5925	5103	4630	3934	3661	3652
966	Neutre	284794	85495	49601	36411	28612	23188	19471	16018	13298	11689	10107	8272	7219	5911	5111	4438	4096	3734	3731
966	SW	362981	107290	61560	44720	34552	28742	23154	19150	16357	14428	11909	9693	8707	7111	6304	5414	4997	4407	4164
966	WS	258157	80362	46581	34114	27316	22210	18136	15262	12962	11389	9601	7850	6875	5879	5123	4649	3936	3694	3620
967	Neutre	284333	85844	49912	36226	28164	23326	19278	15981	13550	11499	10214	8170	7223	5993	5150	4476	4013	3691	3560
967	SW	362479	107984	61680	44912	35057	28426	23203	19442	16494	14411	12102	9920	8505	7202	6203	5408	4899	4358	4254
967	WS	258604	80093	46567	33848	27317	21988	18097	15097	12969	11296	9432	8035	7011	5821	5198	4426	3932	3698	3672
968	Neutre	283508	85736	49515	36137	28345	23304	19212	16202	13449	11625	10110	8431	7344	5981	5142	4550	4192	3537	3554
968	SW	363715	107785	62062	44752	34866	28491	23343	19332	16264	14621	12007	10040	8448	7100	6286	5344	4908	4263	4074
968	WS	258332	80035	46672	34175	27361	21984	18001	15054	13002	11168	9635	7886	7013	5983	5130	4571	3766	3616	3613
969	Neutre	284903	84934	49638	36504	28505	23288	19082	16184	13371	11570	10291	8212	7265	5783	5159	4449	4217	3630	3619
969	SW	363860	107708	61480	44699	34889	28495	23228	19579	16451	14576	12014	9781	8665	7181	6297	5445	4892	4282	4255
969	WS	256948	79702	47135	33923	27287	22028	17951	15175	13024	11350	9517	8016	6909	5965	5173	4523	3898	3817	3585
970	Neutre	284535	85467	49571	35780	28426	23327	19030	16105	13540	11639	10081	8162	7403	6040	5148	4594	4163	3683	3605
970	SW	362578	107489	61835	44750	34858	28897	23330	19370	16350	14555	11995	9846	8632	7250	6468	5347	4903	4353	4240
970	WS	258005	80128	46910	33910	27368	21870	17986	15079	12919	11274	9593	8095	6992	5895	5119	4609	3929	3731	3724
971	Neutre	284155	85338	49621	36079	28638	23326	19188	15953	13633	11407	10176	8312	7512	5941	5250	4494	4008	3624	3565
971	SW	363472	107936	62074	44645	35059	28513	23510	19400	16365	14407	11904	9717	8610	7374	6394	5319	4879	4307	4232
971	WS	256973	80171	46801	33811	27230	22175	18237	15203	12837	11237	9555	8055	6995	5864	5161	4703	3845	3568	3655
972	Neutre	284488	85969	49771	36216	28767	23313	19058	15997	13508	11568	10150	8202	7262	5814	5237	4532	4066	3662	3546
972	SW	363976	107057	61538	44726	34921	28402	23301	19616	16170	14575	11942	9822	8516	7196	6278	5446	4975	4298	4283
972	WS	256882	80401	46823	34306	27372	21920	17662	15159	12985	11242	9536	7938	7006	5894	5165	4658	3895	3763	3616
973	Neutre	284303	85343	49512	36040	28332	23108	19143	16109	13528	11657	10119	8241	7231	5992	5221	4539	4101	3735	3648
973	SW	362590	108427	61858	44887	35019	28583	23451	19361	16477	14382	11912	9746	8770	7306	6292	5435	4835	4326	4247
973	WS	258575	80219	46270	33946	27268	22017	18045	14966	13027	11177	9611	7978	6900	5847	4944	4667	3840	3674	3588
974	Neutre	284436	85451	49826	36291	28734	23158	19103	15975	13328	11502	10286	8396	7475	5927	5330	4491	4116	3661	3690
974	SW	362243	107638	61855	44349	34870	28441	23683	19548	16720	14515	11960	9741	8537	7232	6215	5507	4920	4352	4206
974	WS	258012	80431	46713	33737	27379	21878	18014	14984	12900	11260	9449	7915	6977	5953	5142	4511	3999	3721	3605
975	Neutre	285203	86330	49600	36203	28526	23173	19314	15988	13238	11313	10180	8275	7323	5945	5211	4449	4057	3645	3690
975	SW	362526	107145	61664	44815	34910	28712	23058	19355	16402	14688	12004	9975	8555	7154	6260	5411	4922	4203	4157
975	WS	258313	80152	46740	33861	27194	21887	18058	15080	12970	11215	9708	7874	6858	5954	5204	4556	3879	3643	3609
